Start Time,Stop Time,Duration,Type,MP3 File,Transcript File,Transcript
2245.46,2692.68,447.2199999999998,music,music_output_segment_182.mp3,music_2245.txt,"[00:00.000 --> 00:01.300]  군단
[00:30.000 --> 01:00.000]  아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
[01:00.000 --> 01:26.020]  아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
[01:30.000 --> 02:00.000]  아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
[02:00.000 --> 02:15.400]  아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 a 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 오
[03:00.000 --> 03:04.000]  Everywhere I go
[03:04.000 --> 03:07.000]  Yeah
[03:07.000 --> 03:12.000]  So if you really love me, love me, love me
[03:12.000 --> 03:17.000]  Come on, I'll let it show
[03:17.000 --> 03:20.000]  Come on, I'll let it show
[03:20.000 --> 03:29.000]  Come on, I'll let it show
[03:30.000 --> 03:34.000]  Come on, I'll let it show
[03:34.000 --> 03:42.000]  Come on, I'll let it show
[03:42.000 --> 03:50.000]  Come on, I'll let it show
[04:00.000 --> 04:05.000]  Sorry, seems to be the hardest one
[04:19.000 --> 04:23.000]  What I gotta do to make you love me
[04:25.000 --> 04:29.000]  What I gotta do to make you care
[04:31.000 --> 04:35.000]  What do I do when lightning strikes me
[04:37.000 --> 04:41.000]  And I wait to find that you're not there
[04:43.000 --> 04:47.000]  What I gotta do to make you want me
[04:49.000 --> 04:52.000]  What I gotta do to be hurt
[04:55.000 --> 04:59.000]  What do I say when it's all over
[05:00.000 --> 05:04.000]  Sorry, seems to be the hardest word
[05:07.000 --> 05:10.000]  It's sad, so sad
[05:10.000 --> 05:13.000]  It's a sad, sad situation
[05:13.000 --> 05:17.000]  And it's getting more and more absurd
[05:19.000 --> 05:22.000]  It's sad, so sad
[05:22.000 --> 05:25.000]  Why can't we talk it over
[05:25.000 --> 05:28.000]  It always seems to me
[05:28.000 --> 05:32.000]  The sorry seems to be the hardest word
[05:32.000 --> 05:36.000]  What do I do to make you want me
[05:38.000 --> 05:41.000]  What I gotta do to be hurt
[05:44.000 --> 05:48.000]  What do I say when it's all over
[05:49.000 --> 05:53.000]  Sorry, seems to be the hardest word
[05:56.000 --> 05:59.000]  It's sad, so sad
[05:59.000 --> 06:02.000]  It's a sad, sad situation
[06:02.000 --> 06:06.000]  And it's getting more and more absurd
[06:08.000 --> 06:11.000]  It's sad, so sad
[06:11.000 --> 06:14.000]  Why can't we talk it over
[06:14.000 --> 06:17.000]  It always seems to me
[06:17.000 --> 06:21.000]  The sorry seems to be the hardest word
[06:25.000 --> 06:29.000]  What do I say when it's all over
[06:29.000 --> 06:33.000]  Sorry, seems to be the hardest word
[06:33.000 --> 06:37.000]  What do I say when it's all over
[06:37.000 --> 06:41.000]  Sorry, seems to be the hardest word
[06:41.000 --> 06:45.000]  What do I do to make you love me
[06:49.000 --> 06:53.000]  What I gotta do to be hurt
[06:56.000 --> 07:00.000]  What do I do when lightning strikes me
[07:01.000 --> 07:05.000]  What have I gotta do
[07:05.000 --> 07:08.000]  What have I gotta do
[07:08.000 --> 07:15.000]  When sorry seems to be the hardest word"
2692.68,2697.3,4.620000000000346,speech,speech_output_segment_183.mp3,speech_2692.txt,"[00:00.000 --> 00:00.100] ē
[00:01.680 --> 00:01.900]  AI
[00:01.900 --> 00:02.800]  AI
[00:02.800 --> 00:03.460]  AI
[00:03.460 --> 00:03.620]  AI
[00:03.620 --> 00:03.680]  AI
[00:03.680 --> 00:04.060]  AI
[00:04.060 --> 00:04.540]  AI
[00:04.540 --> 00:05.220]  AI
[00:05.220 --> 00:05.400]  AI
[00:05.400 --> 00:05.820]  AI
[00:05.820 --> 00:06.440]  AI
[00:06.440 --> 00:06.580]  AI
[00:06.580 --> 00:07.660]  AI
[00:07.660 --> 00:07.860]  AI
[00:07.860 --> 00:08.040]  AI
[00:08.040 --> 00:08.380]  AI
[00:08.380 --> 00:08.420]  AI
[00:08.420 --> 00:08.920]  AI
[00:08.920 --> 00:09.420]  AI
[00:09.420 --> 00:10.120]  AI
[00:10.120 --> 00:10.520]  AI
[00:10.520 --> 00:10.880]  AI
[00:10.880 --> 00:11.320]  AI
[00:11.320 --> 00:11.600]  AI
[00:11.600 --> 00:12.300]  AI
[00:12.300 --> 00:12.960]  AI
[00:12.960 --> 00:13.500]  AI
[00:13.500 --> 00:14.160]  AI
[00:14.160 --> 00:14.820]  AI
[00:14.820 --> 00:14.860]  AI
[00:14.860 --> 00:15.340]  AI
[00:15.340 --> 00:16.140]  AI
[00:16.140 --> 00:17.000]  AI
[00:17.000 --> 00:17.560]  AI
[00:17.560 --> 00:19.160]  AI
[00:19.160 --> 00:20.620]  AI
[00:20.620 --> 00:23.640]  AI
[00:23.640 --> 00:24.260]  AI
[00:24.260 --> 00:25.860]  AI
[00:25.860 --> 00:27.020]  AI
[00:27.020 --> 00:29.880]  AI"
2697.3,2698.44,1.1399999999998727,speech,speech_output_segment_184.mp3,speech_2697.txt,[00:00.000 --> 00:02.000]  그다
2698.44,2699.36,0.9200000000000728,speech,speech_output_segment_185.mp3,speech_2698.txt,[00:00.000 --> 00:02.000]  블루
2699.36,2701.3,1.9400000000000546,speech,speech_output_segment_186.mp3,speech_2699.txt,[00:00.000 --> 00:10.000]  비추링 엘튼정.
2701.3,2704.86,3.5599999999999454,speech,speech_output_segment_187.mp3,speech_2701.txt,[00:00.000 --> 00:03.600]  291-208-705
2704.86,2707.7000000000003,2.8400000000001455,speech,speech_output_segment_188.mp3,speech_2704.txt,[00:00.000 --> 00:02.000]  미안하다는 말을
2707.7000000000003,2710.48,2.7799999999997453,speech,speech_output_segment_189.mp3,speech_2707.txt,"[00:00.000 --> 00:02.800]  잘, 잘해야 돼요"
2710.48,2713.98,3.5,speech,speech_output_segment_190.mp3,speech_2710.txt,[00:00.000 --> 00:03.500]  이게 이렇게 어려운 말이 돼서는 안 돼요
2713.98,2716.58,2.599999999999909,speech,speech_output_segment_191.mp3,speech_2713.txt,[00:00.000 --> 00:02.640]  늘 사과해야죠
2716.58,2718.34,1.7600000000002183,speech,speech_output_segment_192.mp3,speech_2716.txt,[00:00.000 --> 00:10.000]  잘못했으면 사과해줘.
2718.34,2721.66,3.319999999999709,speech,speech_output_segment_193.mp3,speech_2718.txt,"[00:00.000 --> 00:02.000]  어이구, 야"
2721.66,2727.32,5.660000000000309,speech,speech_output_segment_194.mp3,speech_2721.txt,[00:00.000 --> 00:05.720]  앞에 들으시는 만큼 웹 웹 웹의 Love is all around 였구요.
2727.32,2729.78,2.4600000000000364,speech,speech_output_segment_195.mp3,speech_2727.txt,"[00:00.000 --> 00:02.440]  3, 5, 3, 8번"
2729.78,2731.64,1.8599999999996726,speech,speech_output_segment_196.mp3,speech_2729.txt,
2731.64,2736.56,4.920000000000073,speech,speech_output_segment_197.mp3,speech_2731.txt,[00:00.000 --> 00:04.880]  춘천으로 놀러 왔다가 집에 가는 길에 듣고 있어요
2736.56,2739.0,2.4400000000000546,speech,speech_output_segment_198.mp3,speech_2736.txt,[00:00.000 --> 00:04.240]  잘하셨습니다
2739.0,2740.24,1.2399999999997817,speech,speech_output_segment_199.mp3,speech_2739.txt,[00:00.000 --> 00:02.000]  구독과 좋아요 부탁드려요!
2740.24,2743.76,3.5200000000004366,speech,speech_output_segment_200.mp3,speech_2740.txt,[00:00.000 --> 00:02.000]  진짜 영원없는..
2743.76,2751.98,8.2199999999998,speech,speech_output_segment_201.mp3,speech_2743.txt,[00:00.000 --> 00:10.000]  멘트 아니에요? 잘하셨습니다. 라디오 듣다 보면 이런 영혼 없는 멘트를 하루에도 한 200번씩 들을 수 있습니다.
2751.98,2754.82,2.8400000000001455,speech,speech_output_segment_202.mp3,speech_2751.txt,"[00:00.000 --> 00:01.660]  아...
[00:01.660 --> 00:02.800]  근데 저는 그래서..."
2754.82,2759.26,4.440000000000055,speech,speech_output_segment_203.mp3,speech_2754.txt,[00:00.000 --> 00:04.480]  그런 멘트를 정말 안 하려고 노력하는데
2759.26,2761.98,2.7199999999998,speech,speech_output_segment_204.mp3,speech_2759.txt,[00:00.000 --> 00:03.000]  그럼에도 블로그하고 가끔 나옵니다.
2761.98,2764.6,2.619999999999891,speech,speech_output_segment_205.mp3,speech_2761.txt,"[00:00.000 --> 00:02.660]  3, 5, 3, 8번"
2764.6,2767.12,2.519999999999982,speech,speech_output_segment_206.mp3,speech_2764.txt,[00:00.000 --> 00:04.320]  또 권미선 씨 신현주 씨
2767.12,2769.44,2.3200000000001637,speech,speech_output_segment_207.mp3,speech_2767.txt,"[00:00.000 --> 00:02.400]  자, 토니 브랙스톤입니다."
2769.44,2770.94,1.5,speech,speech_output_segment_208.mp3,speech_2769.txt,[00:00.000 --> 00:02.000]  Breathe again.
2770.94,3038.34,267.4000000000001,music,music_output_segment_209.mp3,music_2770.txt,"[00:30.000 --> 01:00.000]  아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
[01:00.000 --> 01:18.760]  아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아's
[01:18.760 --> 01:21.760]  About the apple of my eye
[01:21.760 --> 01:24.760]  And I can't stop doing love
[01:24.760 --> 01:27.760]  Without the center of my life
[01:27.760 --> 01:30.760]  And I can't get you out of my head
[01:30.760 --> 01:33.760]  And I know I can't reach it
[01:33.760 --> 01:37.760]  But I won't lie if you decide
[01:37.760 --> 01:40.760]  You won't see me again
[01:40.760 --> 01:46.760]  If I never feel you in my arms again
[01:46.760 --> 01:52.760]  If I never feel your tender kiss again
[01:52.760 --> 01:58.760]  If I never feel I love you now and then
[01:58.760 --> 02:03.760]  Will I never make love to you once again?
[02:03.760 --> 02:07.760]  Please, I'll give you love today
[02:07.760 --> 02:11.760]  If love is
[02:11.760 --> 02:15.760]  Then I promise you, I promise you better
[02:15.760 --> 02:19.760]  Then I shall never breathe again
[02:19.760 --> 02:21.760]  Breathe again
[02:21.760 --> 02:26.760]  Then I shall never breathe again
[02:30.760 --> 02:33.760]  And I can't stop thinking about
[02:33.760 --> 02:36.760]  About the way my life would be
[02:36.760 --> 02:39.760]  No, I can't stop thinking about
[02:39.760 --> 02:42.760]  How could you love me beneath
[02:42.760 --> 02:45.760]  And I can't get you out of my mind
[02:45.760 --> 02:48.760]  God knows how hard I try
[02:48.760 --> 02:51.760]  And if you walk right out my life
[02:51.760 --> 02:54.760]  God knows I should've died
[02:54.760 --> 02:57.760]  And I can't stop doing love
[02:57.760 --> 03:00.760]  Without the center of my life
[03:00.760 --> 03:03.760]  No, I can't stop doing love
[03:03.760 --> 03:06.760]  Without the center of my life
[03:06.760 --> 03:10.760]  And I can't get you out of my mind
[03:10.760 --> 03:13.760]  God knows I should've died
[03:13.760 --> 03:16.760]  And I would die if you decide
[03:16.760 --> 03:20.760]  You won't see me again
[03:20.760 --> 03:24.760]  If I never feel you in my arms again
[03:24.760 --> 03:26.760]  If I never feel you
[03:26.760 --> 03:30.760]  If I never feel your tender kiss again
[03:30.760 --> 03:32.760]  No, no, no, no
[03:32.760 --> 03:36.760]  If I never feel I love you now and then
[03:36.760 --> 03:38.760]  I would say
[03:38.760 --> 03:41.760]  Would I never make love to
[03:41.760 --> 03:43.760]  Never make love again
[03:43.760 --> 03:45.760]  Please, please, please
[03:45.760 --> 03:47.760]  I don't say
[03:47.760 --> 03:48.760]  If you love
[03:48.760 --> 03:51.760]  If it's your never in love
[03:51.760 --> 03:55.760]  Then I promise you, I promise you better
[03:55.760 --> 03:59.760]  Then I shall never breathe again
[03:59.760 --> 04:00.760]  Breathe again
[04:00.760 --> 04:01.760]  No, no, no
[04:01.760 --> 04:07.760]  Then I shall never breathe again
[04:07.760 --> 04:12.760]  Then I shall never breathe again
[04:12.760 --> 04:13.760]  Breathe again
[04:13.760 --> 04:14.760]  No, no, no
[04:14.760 --> 04:22.760]  Then I shall never breathe again"
3038.34,3066.1,27.759999999999764,speech,speech_output_segment_210.mp3,speech_3038.txt,"[00:00.000 --> 00:05.500]  건너오세요 당신의 퇴직연금이 원하던 글로벌한 세계로
[00:05.500 --> 00:11.500]  내 연금 상품 그대로 중두해지 없이도 실물의 전은 지금이다
[00:11.500 --> 00:17.500]  수익률이 중요한 퇴직연금은 글로벌 투자하는 연금 미래의 섹증권으로
[00:17.500 --> 00:20.500]  원금 손실 유의 투자전 상품 설명섬인 약관필독
[00:20.500 --> 00:23.500]  IS 동사는 봅니다
[00:23.500 --> 00:27.500]  실모 없던 땅에서 친환경 건설의 네일을 세우고"
3066.1,3098.86,32.76000000000022,speech,speech_output_segment_211.mp3,speech_3066.txt,"[00:00.000 --> 00:05.080]  폐기물에서 전기차의 새로운 미래를 만들고
[00:05.080 --> 00:08.480]  아이들에게 희망의 세상을 열어주는
[00:08.480 --> 00:11.840]  USC 경영으로 더 큰 네일을 봅니다.
[00:11.840 --> 00:13.120]  IS 동서
[00:13.120 --> 00:15.600]  여행의 처음부터 끝까지
[00:15.600 --> 00:17.520]  하나하나 취향대로
[00:17.520 --> 00:19.480]  하나하나 새롭게
[00:19.480 --> 00:21.480]  하나하나 내 맘대로
[00:21.480 --> 00:23.080]  어떤 여행을 좋아하든
[00:23.080 --> 00:24.960]  어떤 세상을 꿈꾸든
[00:24.960 --> 00:26.240]  하나만 기억해요
[00:26.240 --> 00:27.680]  여행의 즐거움
[00:27.680 --> 00:29.040]  하나투어
[00:29.040 --> 00:31.240]  하나투어 공식 인증 예약센터와
[00:31.240 --> 00:32.760]  하나투어 앱에서 만나요."
3098.86,3103.88,5.019999999999982,speech,speech_output_segment_212.mp3,speech_3098.txt,[00:00.000 --> 00:04.700]  들리세요? 소파에 대한 다우닝의 열정이
3103.88,3112.4,8.519999999999982,music,music_output_segment_213.mp3,music_3103.txt,[00:00.000 --> 00:08.500]  구독과 좋아요는 저에게 아주 큰 힘이 됩니다.
3112.4,3118.1,5.699999999999818,speech,speech_output_segment_214.mp3,speech_3112.txt,"[00:00.000 --> 00:03.640]  45년 경험과 노하우로 헤리테즈를 지켜나갑니다.
[00:04.520 --> 00:05.680]  가죽 소파의 기준"
3118.1,3141.28,23.18000000000029,speech,speech_output_segment_215.mp3,speech_3118.txt,[00:00.000 --> 00:00.900]  파우닝.
3141.28,3150.98,9.699999999999818,music,music_output_segment_216.mp3,music_3141.txt,"[00:00.000 --> 00:02.000]  싱크볼!
[00:02.000 --> 00:04.000]  색조 싱크볼!
[00:04.000 --> 00:06.000]  색조 싱크볼!
[00:06.000 --> 00:08.000]  싱크대로 바꾸는 싱크볼!
[00:08.000 --> 00:10.000]  색조 싱크볼!"
3150.98,3157.52,6.539999999999964,speech,speech_output_segment_217.mp3,speech_3150.txt,[00:00.000 --> 00:06.400]  오래된 싱크대 이제 싱크불만 바꿔보세요 60년 주방 전문 백주 싱크
3157.52,3158.62,1.099999999999909,music,music_output_segment_218.mp3,music_3157.txt,
3158.62,3179.06,20.440000000000055,speech,speech_output_segment_219.mp3,speech_3158.txt,"[00:00.000 --> 00:02.800]  팀장님 연금도 투자하세요?
[00:02.800 --> 00:05.500]  알아서 크는 연금은 없으니까 투자해야죠
[00:05.500 --> 00:08.500]  아 투자의 차이가 연금의 차이?
[00:08.500 --> 00:10.500]  이제 연금도 투자다
[00:10.500 --> 00:12.000]  N2 퇴직연금
[00:12.000 --> 00:14.000]  역시 고용노동부가 선정한
[00:14.000 --> 00:16.500]  2024년 퇴직연금 우수사업자
[00:16.500 --> 00:17.800]  NH 투자진권
[00:17.800 --> 00:20.500]  원금 손실 유의 가입전 상품 설명서 및 야권필독"
3179.06,3185.4,6.3400000000001455,music,music_output_segment_220.mp3,music_3179.txt,
3185.4,3188.24,2.8399999999996908,speech,speech_output_segment_221.mp3,speech_3185.txt,"[00:00.000 --> 00:01.480]  배터리 수익마크 캠프입니다.
[00:01.480 --> 00:02.800]  자, 일리브크 곡은"
3188.24,3194.06,5.820000000000164,speech,speech_output_segment_222.mp3,speech_3188.txt,"[00:00.000 --> 00:04.500]  장의진씨가 총해 주신 위켄드입니다.
[00:04.500 --> 00:05.800]  블라인딩 라이트"
3194.06,3366.94,172.8800000000001,music,music_output_segment_223.mp3,music_3194.txt,"[00:00.000 --> 00:02.000]  3부에 다시 만납니다
[00:30.000 --> 00:32.000]  3부에 다시 만납니다
[01:00.000 --> 01:20.000]  4부에 다시 만납니다
[01:30.000 --> 01:54.000]  4부에 다시 만납니다
[01:54.000 --> 02:16.000]  4부에 다시 만납니다
[02:16.000 --> 02:40.000]  4부에 다시 만납니다
[02:40.000 --> 02:52.000]  4부에 다시 만납니다"
3366.94,3371.02,4.079999999999927,speech,speech_output_segment_224.mp3,speech_3366.txt,[00:00.000 --> 00:04.000]  꿈꾸는 당신이 아름답습니다.
3371.02,3411.94,40.92000000000007,speech,speech_output_segment_225.mp3,speech_3371.txt,"[00:00.000 --> 00:05.000]  티르키에는 아스크다 아크맥이라는 전통이 있답니다.
[00:05.000 --> 00:09.000]  우리말로 해석하면 걸어놓은 빵이란 뜻인데요.
[00:09.000 --> 00:14.000]  동네빵집에서 빵을 한 덩어리 살 때 돈은 2개 값을 냅니다.
[00:14.000 --> 00:19.000]  그러면 주인은 빵을 하나 쌓아주고 또 하나는 벽에 걸어두죠.
[00:19.000 --> 00:23.000]  그리고 누군가 돈이 없어서 먹을 것을 구할 수 없을 때
[00:23.000 --> 00:27.000]  동네빵집에 가서 걸어놓은 빵이 있냐고 묻고
[00:27.000 --> 00:31.000]  주인은 궁줄인 이웃에게 그 빵을 내줍니다.
[00:31.000 --> 00:35.000]  연말 이웃 돕기처럼 거창한 것도 좋지만
[00:35.000 --> 00:39.000]  일단 내가 오래 안에 밥 한 끼 사야 할 사람은 누굴까.
[00:39.000 --> 00:41.000]  얼른 연락해 보죠."
3411.94,3414.64,2.699999999999818,music,music_output_segment_226.mp3,music_3411.txt,[00:00.000 --> 00:02.640]  구독과 좋아요 부탁드려요!
3414.64,3419.74,5.099999999999909,speech,speech_output_segment_227.mp3,speech_3414.txt,"[00:00.000 --> 00:05.000]  MBC 캠페인 꾸메시도 AIP-TV, SK 브로드밴드와 함께합니다."
3419.74,3427.08,7.3400000000001455,music,music_output_segment_228.mp3,music_3419.txt,[00:00.000 --> 00:07.340]  구독과 좋아요 부탁드려요!
3427.08,3430.7000000000003,3.6200000000003456,speech,speech_output_segment_229.mp3,speech_3427.txt,[00:00.000 --> 00:05.000]  지금 시각은 6시 57분입니다.
3430.7000000000003,3433.6,2.899999999999636,music,music_output_segment_230.mp3,music_3430.txt,[00:00.000 --> 00:02.880]  스마티라리요미니
3433.6,3444.94,11.340000000000146,speech,speech_output_segment_231.mp3,speech_3433.txt,"[00:00.000 --> 00:03.000]  현대해상 모델 이정재입니다.
[00:03.000 --> 00:09.000]  아이와 함께라면 자동차 보험도 현대해상, 현대해상 하이카를 추천합니다.
[00:09.000 --> 00:11.000]  가입시 유의상을 확인하세요."
3444.94,3484.84,39.90000000000009,music,music_output_segment_232.mp3,music_3444.txt,"[00:00.000 --> 00:04.100]  사클이 모든 것, 에드피아몰
[00:04.100 --> 00:08.100]  반총물, 구찌 모든 것, 에드피아몰
[00:08.100 --> 00:12.100]  시사춘양 모든 것, 에드피아몰
[00:12.100 --> 00:16.100]  에드피아몰, 에드피아몰
[00:16.100 --> 00:20.100]  다양한 기프트 반총물도, 에드피아몰
[00:20.100 --> 00:24.100]  라이프 2.0 지식을 더해 스펙어
[00:24.100 --> 00:28.100]  라이프 2.0 두 번째 인생의 전환점
[00:28.100 --> 00:32.100]  라이프 2.0 성인 학습적 평생 대학
[00:32.100 --> 00:36.100]  2주기 대학의 평생 교육 체제 라이프 2.0
[00:36.100 --> 00:40.100]  28개 4년제 대학에서 일반 학사 학위를 취득할 수 있습니다"
3484.84,3504.2000000000003,19.360000000000127,speech,speech_output_segment_233.mp3,speech_3484.txt,"[00:00.000 --> 00:01.500]  보관관리자님,
[00:01.500 --> 00:04.000]  집원 건강관리 어떻게 하고 계세요?
[00:04.000 --> 00:07.500]  다운로드 한 번으로 순쉬운 건강 데이터 관리부터
[00:07.500 --> 00:10.500]  포인트 시스템을 통한 간편한 인센티브까지
[00:10.500 --> 00:13.500]  한 번에 다 해주는 헬피로 관리하죠
[00:13.500 --> 00:15.500]  에파나로 그게 다 된다고요?
[00:15.500 --> 00:16.500]  그럼요!
[00:16.500 --> 00:19.500]  이제 건강 캠페인은 헬피와 함께하세요"
3504.2000000000003,3536.56,32.35999999999967,music,music_output_segment_234.mp3,music_3504.txt,"[00:00.000 --> 00:01.000]  헬피
[00:01.000 --> 00:04.000]  요즘 인쇄 어디 와우트레스
[00:04.000 --> 00:07.500]  스피커 잔단재명한 다이소
[00:07.500 --> 00:09.500]  하룻반만의 특가칙자가
[00:09.500 --> 00:13.000]  특다 보컬리 피칙자를 빠르게 받아보자
[00:13.000 --> 00:14.500]  어디에서 와우에서
[00:14.500 --> 00:19.500]  요즘 닥치 어디 요즘 홍보 어디 요즘 인쇄 어디
[00:19.500 --> 00:21.000]  인쇄는 와우프레스
[00:21.000 --> 00:22.000]  우후
[00:22.000 --> 00:24.000]  레이 노 레이 노
[00:24.000 --> 00:27.000]  Something 레이 노 레이 노 레이 노
[00:27.000 --> 00:29.000]  레이 노 Something 레이 노
[00:29.000 --> 00:32.000]  차를 가는 사람들의 Something 레이 노 레이 노"
3536.56,3540.62,4.059999999999945,speech,speech_output_segment_235.mp3,speech_3536.txt,[00:00.000 --> 00:04.080]  레이노 선팅하면 파손율이 무료 교체 레이노만의 선팅
3540.62,3544.58,3.9600000000000364,music,music_output_segment_236.mp3,music_3540.txt,[00:00.000 --> 00:02.000]  택관
3544.58,3564.86,20.2800000000002,speech,speech_output_segment_237.mp3,speech_3544.txt,"[00:00.000 --> 00:12.000]  RSV 알고 계신가요? RSV는 독감 바이러스만큼 전염성이 강한 급성 호흡계 감염 바이러스로 영료 하나 60세 이상 성인에서 감염시 8염 등 심각한 합병증으로 이어질 수 있습니다.
[00:12.000 --> 00:20.000]  주로 독감 바이러스와 비슷한 시기에 발생하는 RSV. 자세한 내용은 의사와 상담하세요. 이 광고는 RSV 질환 인식 캠페인입니다."
3564.86,3605.14,40.279999999999745,music,music_output_segment_238.mp3,music_3564.txt,"[00:00.000 --> 00:04.000]  건강을 생각하는 위더스 위더스
[00:04.000 --> 00:07.000]  생명을 존중하는 위더스 위더스
[00:07.000 --> 00:10.000]  희망증 젊은 비연 위더스 위더스
[00:10.000 --> 00:14.000]  안전한 건강기업 위더스 위더스
[00:14.000 --> 00:19.000]  위더스 위더스 위더스 위더스"
3605.14,3610.28,5.140000000000327,speech,speech_output_segment_239.mp3,speech_3605.txt,[00:00.000 --> 00:05.200]  나란님이 선택하신 맛 좋은 대왕인표 6살에서 7시를 알려드립니다.
3610.28,3612.04,1.7599999999997635,music,music_output_segment_240.mp3,music_3610.txt,[00:00.000 --> 00:01.800]  띠이이이이이이이이
3612.04,3634.04,22.0,music,music_output_segment_241.mp3,music_3612.txt,[00:00.000 --> 00:19.740]  1.
3634.04,3641.52,7.480000000000018,speech,speech_output_segment_242.mp3,speech_3634.txt,"[00:00.000 --> 00:03.340]  매주 일요일 3, 4부 사운드에이 스페셜입니다.
[00:03.340 --> 00:07.440]  지난주부터 계속해서 빌보드에 선정한"
3641.52,3647.18,5.6599999999998545,music,music_output_segment_243.mp3,music_3641.txt,"[00:00.000 --> 00:03.160]  hyped
[00:03.320 --> 00:05.540]  15국에"
3647.18,3650.1,2.9200000000000728,speech,speech_output_segment_244.mp3,speech_3647.txt,"[00:00.000 --> 00:02.000]  이별노래
[00:02.000 --> 00:03.000]  최고의 이별노래"
3650.1,3651.78,1.680000000000291,music,music_output_segment_245.mp3,music_3650.txt,[00:00.000 --> 00:02.000]  구독과 좋아요 부탁드려요!
3651.78,3653.98,2.199999999999818,speech,speech_output_segment_246.mp3,speech_3651.txt,[00:00.000 --> 00:02.000]  75. 베스트 브레이크업 송
3653.98,3660.38,6.400000000000091,music,music_output_segment_247.mp3,music_3653.txt,"[00:00.000 --> 00:02.000]  오버홀타임
[00:03.000 --> 00:06.000]  아 이 겨울에"
3660.38,3661.68,1.2999999999997272,speech,speech_output_segment_248.mp3,speech_3660.txt,[00:00.000 --> 00:01.360]  헤어지신 분들
3661.68,3663.68,2.0,music,music_output_segment_249.mp3,music_3661.txt,[00:00.000 --> 00:02.000]  To be continued
3663.68,3668.0,4.320000000000164,speech,speech_output_segment_250.mp3,speech_3663.txt,"[00:00.000 --> 00:03.340]  울리고나 이런 의도는 전혀 없다는 것을
[00:03.340 --> 00:04.320]  다시 한번 밝혀드리면서"
3668.0,3670.24,2.2399999999997817,music,music_output_segment_251.mp3,music_3668.txt,[00:00.000 --> 00:00.500]  쪼!
